I_D	TSEVENT_ID	YEAR	MONTH	DAY	HOUR	MINUTE	SECOND	DOUBTFUL	COUNTRY	STATE	LOCATION_NAME	LATITUDE	LONGITUDE	REGION_CODE	DISTANCE_FROM_SOURCE	ARR_DAY	ARR_HOUR	ARR_MIN	TRAVEL_TIME_HOURS	TRAVEL_TIME_MINUTES	WATER_HT	HORIZONTAL_INUNDATION	TYPE_MEASUREMENT_ID	PERIOD	FIRST_MOTION	DEATHS	DEATHS_DESCRIPTION	INJURIES	INJURIES_DESCRIPTION	DAMAGE_MILLIONS_DOLLARS	DAMAGE_DESCRIPTION	HOUSES_DAMAGED	HOUSES_DAMAGED_DESCRIPTION	HOUSES_DESTROYED	HOUSES_DESTROYED_DESCRIPTION
20763	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.177472	140.945333	85	125						4.19	0	4												 
20764	5413	2011	3	11	5	46	24.1		JAPAN	TSHIBA	TSHIBA PREFECTURE, KANTO REGION	35.537881	140.454514	85	351						0	0	4												 
20765	5413	2011	3	11	5	46	24.1		JAPAN	IBARAKI	IBARAKI PREFECTURE, KANTO REGION	36.494611	140.612028	85	254						0	0	4												 
20766	5413	2011	3	11	5	46	24.1		JAPAN	IBARAKI	IBARAKI PREFECTURE, KANTO REGION	35.932878	140.652375	85	304						0	0	4												 
20767	5413	2011	3	11	5	46	24.1		JAPAN	IBARAKI	IBARAKI PREFECTURE, KANTO REGION	35.868033	140.739303	85	307						0	0	4												 
20768	5413	2011	3	11	5	46	24.1		JAPAN	AOMORI	AOMORI PREFECTURE, TOHOKU REGION	40.535161	141.528206	85	259						.4	0	4												 
20769	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.0673	140.897217	85	131						.5	3356	4												 
20770	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.889222	141.565167	85	96						.69	0	4												 
20771	5413	2011	3	11	5	46	24.1		JAPAN	AOMORI	AOMORI PREFECTURE, TOHOKU REGION	40.541928	141.501383	85	261						.7	0	4												 
20772	5413	2011	3	11	5	46	24.1		JAPAN	TOKUSHIMA	TOKUSHIMA PREF., SHIKOKU REGION	34.052218	134.563566	85	845						.73	0	4												 
20773	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.438278	141.226528	85	101						.75	0	4												 
20774	5413	2011	3	11	5	46	24.1		JAPAN	HOKKAIDO	HOKKAIDO PREFECTURE	42.309	140.972972	85	462						.82	0	4												 
20775	5413	2011	3	11	5	46	24.1		JAPAN	AOMORI	AOMORI PREFECTURE, TOHOKU REGION	40.539897	141.505428	85	260						.85	0	4												 
22603	5413	2011	3	11	5	46	24.1		JAPAN	AOMORI	AOMORI PREFECTURE, TOHOKU REGION	40.453194	141.6735	85	247						6.3	0	5												 
22604	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.335968	141.149778	85	107						6.41	0	5												 
22605	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.072652	141.73025	85	103						6.44	209.51	5												 
22606	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.077917	141.712639	85	104						6.44	1574.34	5												 
22607	5413	2011	3	11	5	46	24.1		JAPAN	IBARAKI	IBARAKI PREFECTURE, KANTO REGION	36.252306	140.559389	85	278						6.5	0	5												 
22608	5413	2011	3	11	5	46	24.1		JAPAN	IBARAKI	IBARAKI PREFECTURE, KANTO REGION	36.213636	140.564857	85	282						6.51	0	5												 
24332	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.054164	140.873834	85	134						1.26	0	5												 
24333	5413	2011	3	11	5	46	24.1		JAPAN	HOKKAIDO	HOKKAIDO PREFECTURE	43.150465	145.142554	85	588						1.27	670	5												 
24334	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.147302	140.884729	85	131						1.29	0	5												 
24335	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.191674	140.931223	85	126						1.3	0	5												 
24336	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.119482	140.880636	85	132						1.31	0	5												 
24337	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.442518	141.279663	85	97						1.33	0	5												 
24338	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.44306	141.278425	85	97						1.37	0	5												 
22862	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.289722	141.063458	85	114						10.07	240	4												 
22863	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.059933	141.589536	85	109						10.2	0	4												 
22864	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.057019	141.589978	85	108						10.2	0	4												 
22865	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.399831	141.401456	85	85						10.21	35.27	4												 
22866	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.273611	141.887222	85	116						10.21	20	4												 
22867	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	40.007528	141.906694	85	194						10.23	186	4												 
22868	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	40.055	141.849139	85	201						10.25	182	4												 
22869	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.264167	141.886944	85	116						10.31	150	4												 
22870	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.273056	141.904444	85	116						10.34	30	4												 
22324	5413	2011	3	11	5	46	24.1		JAPAN	OSAKA	OSAKA PREFECTURE, KINKI REGION	34.6175	135.4585	85	741						0	0	4												 
22325	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.533028	141.336111	85	94						1.12	0	5												 
22326	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.459667	141.352222	85	91						1.39	0	5												 
22327	5413	2011	3	11	5	46	24.1		JAPAN	KOCHI	KOCHI PREFECTURE, SHIKOKU REGION	33.382222	133.321944	85	981						2.5	0	5												 
22328	5413	2011	3	11	5	46	24.1		JAPAN	KOCHI	KOCHI PREFECTURE, SHIKOKU REGION	33.390556	133.293889	85	983						2.87	0	5												 
22329	5413	2011	3	11	5	46	24.1		JAPAN	AOMORI	AOMORI PREFECTURE, TOHOKU REGION	40.607722	141.461381	85	269						3.2	86	5												 
22330	5413	2011	3	11	5	46	24.1		JAPAN	KOCHI	KOCHI PREFECTURE, SHIKOKU REGION	33.401944	133.288333	85	983						3.29	0	5												 
22331	5413	2011	3	11	5	46	24.1		JAPAN	KOCHI	KOCHI PREFECTURE, SHIKOKU REGION	33.398056	133.29	85	983						3.36	0	5												 
22332	5413	2011	3	11	5	46	24.1		JAPAN	AOMORI	AOMORI PREFECTURE, TOHOKU REGION	40.609961	141.460494	85	269						3.9	76	5												 
22873	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.603	141.9506	85	150						10.38	38	4												 
22874	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.377278	141.171075	85	105						10.43	350	4												 
22875	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.020778	141.753917	85	97						10.46	0	4												 
22876	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.437506	141.980407	85	131						10.51	200	4												 
22877	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.586917	141.94905	85	148						10.55	25	4												 
20200	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.102167	141.86125	85	100						9.75	55.4	4												 
20201	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.889111	141.592889	85	94						9.82	68.59	4												 
20202	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.609244	141.979363	85	150						9.89	200	4												 
20203	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.259222	141.004806	85	119						10	0	4												 
20204	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.399861	141.401556	85	85						10.14	0	4												 
20205	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.031167	141.603389	85	105						10.2	0	4												 
20206	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.858694	141.584389	85	93						10.24	114	4												 
20207	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.897167	141.634111	85	93						10.29	0	4												 
20208	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.642417	141.480417	85	87						10.34	0	4												 
20749	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.045111	141.722472	85	101						8.23	120	5												 
20750	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.020972	141.761833	85	96						9.12	40	5												 
20751	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.036528	141.743833	85	99						9.39	510	5												 
20752	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.055333	141.721556	85	102						9.47	110	5												 
20753	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.056167	141.722722	85	102						9.78	70	5												 
20209	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.352389	141.463	85	80						10.38	0	4												 
20210	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.635917	141.510861	85	84						10.45	57	4												 
20211	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.274528	141.893944	85	116						10.48	0	4												 
20212	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.396278	141.436806	85	82						10.53	371.4	4												 
20213	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	37.932917	140.896917	85	135						10.67	0	4												 
20214	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.093611	141.809944	85	101						10.73	29	4												 
20215	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	38.964139	141.689222	85	95						10.78	55	4												 
20216	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.039222	141.793194	85	97						10.89	64	4												 
20217	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	37.900611	140.913111	85	135						10.97	0	4												 
20218	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.59548	142.023384	85	148						11.03	560	4												 
20219	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.576243	142.024289	85	145						11.05	240	4												 
20220	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.104767	141.8584	85	100						11.19	56	4												 
20221	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.300139	141.882556	85	119						11.24	0	4												 
20222	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.929872	141.634317	85	95						11.36	0	4												 
20223	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.272417	141.020028	85	118						5.92	0	4												 
20224	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.370417	141.152694	85	107						5.97	0	4												 
20225	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.573861	141.447611	85	86						6	0	4												 
20226	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.410056	141.232722	85	100						6.1	865	4												 
20227	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.321111	141.067944	85	114						6.21	0	4												 
20228	5413	2011	3	11	5	46	24.1		JAPAN	FUKUSHIMA	FUKUSHIMA PREFECTURE, TOHOKU REGION	36.970275	140.960694	85	193						6.29	0	4												 
20229	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	37.923167	140.895972	85	136						6.3	2258	4												 
20230	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.038917	140.916528	85	130						6.34	420	4												 
20231	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.387694	141.19225	85	103						6.6	213	4												 
20232	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.10125	140.929528	85	128						6.74	21.9	4												 
20233	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.26175	141.004389	85	119						6.83	0	4												 
24329	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.060156	140.901875	85	131						1.2	2405	5												 
24330	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.080687	140.888481	85	132						1.21	0	5												 
22306	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.899239	141.5651	85	97						3.46	2914.25	5												 
22307	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.279995	140.985227	85	121						3.48	0	5												 
22308	5413	2011	3	11	5	46	24.1		JAPAN	HOKKAIDO	HOKKAIDO PREFECTURE	42.466472	142.174718	85	464						3.52	0	5												 
22309	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.324354	141.025896	85	118						3.61	0	5												 
22310	5413	2011	3	11	5	46	24.1		JAPAN	HOKKAIDO	HOKKAIDO PREFECTURE	42.063117	143.066183	85	423						3.67	40.3	5												 
22311	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.306102	141.029411	85	117						3.68	0	5												 
22312	5413	2011	3	11	5	46	24.1		JAPAN	IBARAKI	IBARAKI PREFECTURE, KANTO REGION	36.043611	140.629972	85	294						3.7	55	5												 
22313	5413	2011	3	11	5	46	24.1		JAPAN	HOKKAIDO	HOKKAIDO PREFECTURE	42.765694	143.757833	85	511						3.72	470	5												 
22314	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.287182	141.003202	85	119						3.85	0	5												 
22315	5413	2011	3	11	5	46	24.1		JAPAN	FUKUSHIMA	FUKUSHIMA PREFECTURE, TOHOKU REGION	36.956086	140.936085	85	196						3.86	0	5												 
22316	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.307475	141.068392	85	114						3.86	0	5												 
22317	5413	2011	3	11	5	46	24.1		JAPAN	TSHIBA	TSHIBA PREFECTURE, KANTO REGION	35.528444	140.451667	85	352						3.88	84	5												 
22318	5413	2011	3	11	5	46	24.1		JAPAN	HOKKAIDO	HOKKAIDO PREFECTURE	42.951421	144.631098	85	552						3.89	40	5												 
22319	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	40.097917	141.823972	85	206						38.07	245.1	5												 
22320	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.533757	142.046279	85	140						39.26	410	5												 
22321	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.533715	142.046383	85	140						40.57	520	5												 
22322	5413	2011	3	11	5	46	24.1		JAPAN	OSAKA	OSAKA PREFECTURE, KINKI REGION	34.6365	135.411667	85	744						0	0	4												 
22323	5413	2011	3	11	5	46	24.1		JAPAN	OSAKA	OSAKA PREFECTURE, KINKI REGION	34.637222	135.413278	85	743						0	0	4												 
20080	5413	2011	3	11	5	46	24.1		JAPAN	TOKUSHIMA	TOKUSHIMA PREF., SHIKOKU REGION	33.847222	134.621944	85	854						2.77	0	4												 
20081	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.421056	141.221167	85	101						2.8	2342	4												 
20082	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.292528	141.016278	85	118						2.84	3060	4												 
20083	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.418556	141.222444	85	101						2.9	2045	4												 
20084	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.324639	141.039833	85	116						3.15	0	4												 
20085	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.231583	140.953944	85	124						3.21	3144	4												 
20086	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.552167	141.455917	85	85						3.26	0	4												 
20087	5413	2011	3	11	5	46	24.1		JAPAN	HOKKAIDO	HOKKAIDO PREFECTURE	42.044133	143.2996	85	424						3.32	0	4												 
20088	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.40725	141.228889	85	100						3.4	672	4												 
20089	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.287139	141.004222	85	119						3.48	3773	4												 
20090	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.402056	141.182	85	104						3.5	2043	4												 
20091	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.121194	140.919167	85	128						3.57	1490	4												 
20092	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.334167	141.155583	85	106						3.63	0	4												 
20093	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.256778	140.992389	85	121						3.74	1723	4												 
20094	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.284972	140.997944	85	120						3.79	4267	4												 
20095	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.053417	140.903722	85	131						3.82	0	4												 
20096	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.40575	141.2295	85	100						3.9	501	4												 
20097	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.05625	140.912028	85	130						4.04	886	4												 
21927	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.216333	140.943389	85	125						2.86	0	4												 
21928	5413	2011	3	11	5	46	24.1		JAPAN	HOKKAIDO	HOKKAIDO PREFECTURE	43.052544	144.847046	85	569						2.86	0	4												 
21929	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.288222	140.994194	85	120						2.87	0	4												 
21930	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.08575	140.9085	85	130						2.88	0	4												 
21931	5413	2011	3	11	5	46	24.1		JAPAN	FUKUSHIMA	FUKUSHIMA PREFECTURE, TOHOKU REGION	36.909128	140.813383	85	207						2.88	0	4												 
21932	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.177139	140.931194	85	127						2.89	0	4												 
21933	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.405472	141.229583	85	100						2.89	0	4												 
21934	5413	2011	3	11	5	46	24.1		JAPAN	HOKKAIDO	HOKKAIDO PREFECTURE	42.433777	142.208662	85	460						2.89	0	4												 
21935	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.407889	141.155111	85	107						2.9	0	4												 
21936	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.408222	141.231167	85	100						2.9	0	4												 
22844	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.772361	141.512111	85	92						9.57	0	4												 
22845	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.636622	141.964694	85	153						9.6	0	4												 
22846	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.026528	141.590056	85	106						9.6	0	4												 
22847	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	40.009306	141.904944	85	195						9.62	0	4												 
22848	5413	2011	3	11	5	46	24.1		JAPAN	AOMORI	AOMORI PREFECTURE, TOHOKU REGION	40.745725	141.415289	85	284						9.65	50	4												 
22849	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.019611	141.754111	85	97						9.66	0	4												 
22850	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.404911	141.409778	85	85						9.7	110.61	4												 
22851	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.604722	141.50775	85	83						9.71	0	4												 
22852	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.66221	141.96786	85	156						9.75	290	4												 
22853	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.462778	141.955694	85	135						9.75	0	4												 
22854	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	37.901722	140.92425	85	134						9.77	0	4												 
22855	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.359028	141.906889	85	125						9.8	234.94	4												 
22856	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.229444	140.984667	85	121						9.85	0	4												 
22857	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.060556	141.739833	85	101						9.9	0	4												 
22858	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	37.936583	140.911694	85	134						9.9	0	4												 
22859	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.218361	140.985056	85	121						9.95	190	4												 
22860	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.059028	141.72175	85	102						9.97	0	4												 
22861	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.575383	141.948758	85	147						10.04	1110	4												 
22169	5413	2011	3	11	5	46	24.1		JAPAN	MIYAGI	MIYAGI PREFECTURE, TOHOKU REGION	38.469602	141.294304	85	96						2.61	0	5												 
22170	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.436	142.009278	85	131						26.97	1010	5												 
22171	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.915333	141.942361	85	184						27.22	0	5												 
22172	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.78825	141.984667	85	169						27.33	50	5												 
22173	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.752278	141.998139	85	165						27.33	100	5												 
22174	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.7075	141.970611	85	161						27.54	500	5												 
22175	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.811833	141.983028	85	172						27.58	200	5												 
22176	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.635235	142.018058	85	152						27.6	440	5												 
22177	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.69959	141.967383	85	160						27.71	330	5												 
22178	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.789361	141.984139	85	169						27.85	50	5												 
22179	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.702917	141.964972	85	160						27.87	706	5												 
22180	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.603133	142.023183	85	148						27.88	0	5												 
22181	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.533447	142.052799	85	140						28.05	30	5												 
22182	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	40.098861	141.825417	85	206						28.18	111	5												 
22183	5413	2011	3	11	5	46	24.1		JAPAN	IWATE	IWATE PREFECTURE, TOHOKU REGION	39.812917	141.980278	85	172						28.19	400	5												 
